Bertha Prang,ENFJ,2
Celestina Grunnion,ESFJ,3
Alphard Fortescue,ESTJ,2
Dean Flint,INTP,6
Dilys Crockford,ISFJ,7
Regulus Gregorovitch,INTP,6
Alice Flitwick,ISFJ,4
Emmeline Clearwater,ESTJ,5
Gwendolyn Mumps,ESFJ,5
Hamish Belby,ENFP,6
Irma Parkinson,ISFJ,6
Harry Delaney-Podmore,INTJ,7
Aragog Midgeon,INTJ,6
Charity Vane,INFJ,7
Ronan Gaunt,ISTP,4
Wilhelmina Figg,ENTP,4
You-Know-Who Boardman,ESTP,2
Bogrod Edgecombe,ISFJ,3
Dean Kirke,ESTJ,4
Aunt Marge Fortescue,ENTJ,4
Lily Pomfrey,INFJ,5
Beedle Sprout,INFP,3
Kennilworthy Patil,ISFP,6
Edgar Jorkins,ISTP,4
Parvati Polkiss,ISFJ,6
Circe Morgan,ENTP,4
Padfoot Goyle,INTJ,6
Molly Delacour,ENFJ,7
Marge Jorkins,ISFJ,6
Violet Sprout,ISTP,3
Aragog Higgs,ENFJ,2
Snivellus Murray,ISTJ,4
Kendra Prang,INFP,3
Wendelin Lovegood,ISTJ,5
Hengist of Woodcroft Switch,ISTJ,4
Oblansk Peverell,ESFP,6
Fluffy Gregorovitch,ENTJ,6
Oliver McGonagall,INFJ,6
Zacharias Grunnion,ESTP,7
Rubeus Bagman,ENTP,7
Griselda Dumbledore,ENFJ,7
Snuffles Bragge,ESTP,3
Gabrielle Kettleburn,ENTJ,4
Barnabas the Barmy Ollivander,INFJ,7
Wendelin Coote,ENFJ,7
Gwendolyn Pince,INTP,3
Padma Trimble,ISFJ,5
Dean Hopkirk,ENTJ,2
Aidan Slughorn,ESFJ,6
Hestia Peverell,ENTJ,7
Gertie Skeeter,ENTJ,6
Snivellus Turpin,ESTP,2
You-Know-Who Pettigrew,ISTP,6
Marcus Hufflepuff,INFJ,4
Hannah Kettleburn,ENFJ,3
Madam Rosmerta Belby,ENTP,4
Irma Ravenclaw,ISFJ,4
Moran Vane,ISTP,3
Muriel Shacklebolt,ISTJ,5
Aberforth Rosier,ESTP,2
Amos Goshawk,ESFP,4
Firenze Higgs,ISFJ,2
Justin Patil,ENFJ,7
Irma Clagg,ENTP,7
Ignotus Moody,ISFP,5
Mundungus Switch,ESFJ,4
Edgar Longbottom,INTP,5
MykewÂ Coote,ESTP,6
Tenebrus Rosier,ISTP,6
Michael Gaunt,ISFP,4
Septima Fortescue,ENFP,6
Igor Diggory,INFJ,2
Goodwin Carrow,ISFJ,7
Hestia Shacklebolt,INTJ,6
Barberus Doreen,ISTP,6
Phineas Nigellus Grindelwald,INTP,4
Griphook Gryffindor,ENFP,5
Bertha Rabnott,INTP,4
Violet Imago,INFP,6
Gwenog Chang,ENFP,5
Quirinus Clagg,INTP,5
Jean Robins,ESTJ,6
Xenophilius Purkiss,ENFP,5
Minerva Clearwater,ENTP,5
Dean Doreen,ESFJ,7
Evan Warrington,ESTJ,6
Griselda Creevey,ISFP,3
Ripper Zabini,INFJ,3
Padfoot Thickey,ESTP,2
Arcturus Jorkins,ISTJ,4
James Goyle,ENFJ,5
Karkus Trimble,ENFP,2
Lily Rosier,ISFJ,3
Golgomath Maxime,INFP,5
Merlin Flamel,ISFJ,7
Prongs Fudge,ENTJ,2
Avery Pince,ESFP,4
Fluffy Hopkirk,ISTP,2
Harry Higgs,ESFJ,2
Araminta Kneen,ESFJ,2
Marvolo Belby,ESTJ,6
Gladys Granger,ENTJ,3
Troy Fudge,ESTP,5
Nicolas Crabbe,ENTP,2
Vaisey Goshawk,ESTJ,5
Oblansk Umbridge,ENFP,5
Percy Prewett,INFP,3
Jean Morgan,INFP,4
Peeves Peverell,ESTP,2
Horace Hooch,INFP,6
James Pince,ESFP,4
Arthur Crouch,ESFJ,2
Rubeus Jorkins,ENTP,2
Zacharias Brown,INFP,3
Vernon Tonks,ISTP,5
Dirk Weasley,ENFJ,3
Bathilda Kirke,ESTJ,3
Lisa Derwent,ISFJ,4
Bathilda Potter,ENFJ,5
Gladys Goshawk,INFP,2
Pansy Krum,ISTP,3
Buckbeak Belby,ISFJ,6
Ronan Cattermole,ESTP,7
Travers Cresswell,INTP,7
Luna Grindelwald,ISTJ,4
Fat Friar Warbeck,ISFP,4
Gertie Riddle,ESFJ,3
Daisy Goldstein,INTP,3
Gertie Figg,INFJ,7
Stan Snape,ISTJ,4
Amelia Susan McLaggen,ENTP,5
Victoire Murray,ESFJ,5
Cadmus Doreen,ISTJ,5
Broderick Grunnion,ESFJ,3
Cassandra Sprout,ESFP,6
Amos Riddle,ISTJ,5
Sirius Pince,ISTP,3
Victoire Kettleburn,ISTP,4
Dedalus Fortescue,ESTP,6
Garrick Slughorn,ISFJ,7
Dudley Fortescue,ISTJ,7
Magorian Grindelwald,ENFP,5
Seamus Warrington,ESFJ,5
Malkin Finch-Fletchley,INFJ,4
Celestina Ravenclaw,INFJ,2
James Keddle,ENFJ,4
Viktor Bryce,INFJ,3
Miranda Quirrell,ENFP,4
Wilhelmina Timms,INTJ,4
Agrippa Bagshot,INFP,7
Victoire Jordan,ISFP,6
Eunice Bulstrode,ISFJ,2
Marietta Volkov,ISFP,5
Jimmy Patil,INTJ,2
Ignotus Bode,ENFJ,6
Snivellus Potter,ISTJ,5
Scabior Lestrange,ENTJ,2
Zacharias Slughorn,ISFJ,3
Wendelin Lockhart,ENTJ,7
Kevin Bragge,INTJ,5
Tenebrus Crabbe,INTP,3
Nymphadora Sprout,ENTP,5
Dennis Dawlish,INFP,3
Theodore Peverell,ESTJ,7
Lucius Figg,ESTP,2
Dennis Flamel,ESFP,2
Quigley Grunnion,ESTP,4
Molly Hooch,ENFP,7
Phyllida Bagshot,ESTP,4
Daisy Snape,ISTP,2
Petunia Mimsey-Porpington,ENFP,2
Eloise Flitwick,ENTJ,7
Travers Evans,ENFP,7
Lisa Millicent,ESFJ,4
Fluffy Fletcher,INFP,3
Gwenog Crouch,ESTP,3
Kendra Trelawney,ENTP,6
Nymphadora Goshawk,ENTJ,6
Romilda Gudgeon,ESTJ,4
Arthur Shacklebolt,ISFJ,2
Trevor Trelawney,ENTP,5
Beedle Imago,ISTJ,6
Andromeda Bulstrode,INTP,6
Viridian Prang,ESTJ,3
Goodwin Thicknesse,ISTJ,4
Nicolas Hagrid,ISFJ,5
Dirk Longbottom,INFP,4
Dedalus Gregorovitch,ENTP,2
Celestina Whitby,ESTJ,3
Wilkie Umfraville,ISTJ,2
Hannah Coote,ISFJ,2
Roger Bragge,ESTP,7
Terence Robins,ISTP,6
Prongs Turpin,ISTJ,4
Scorpius Helga,INTJ,6
James Riddle,ISTP,5
Padma Malfoy,ISTP,4
Fingal the Fearless Gregorovitch,ENFP,7
Dobby Flamel,ENTP,5
James Diggle,ESFP,4
Garrick Volkov,ENTJ,2
Miranda Longbottom,ISTP,7
Florean Lockhart,INTP,5
Mafalda Granger,ENTP,3
Armando Gaunt,ISFP,7
Elphias Jigger,ISTJ,4
Moran Higgs,ESFP,7
Nicolas Doreen,ISTP,7
Susan Warrington,ISFP,6
Thomas Edgecombe,ENFJ,7
Sturgis Fudge,INFP,6
Roger Crouch,INTP,4
Demelza Lockhart,ENFP,2
James Longbottom,ESTJ,2
Crookshanks Lupin,INFJ,7
Silvanus Mostafa,INTP,4
Gellert Millicent,ISFP,5
Miranda Vane,ISTP,5
Michael Purkiss,ESFJ,4
Molly Switch,ESFJ,3
Snuffles Dolohov,ESFP,2
Merope Prince,INFJ,6
Amos Doge,ENTJ,7
Kingsley Parkinson,ISTJ,3
Ron Podmore,ENTJ,6
Cho Belby,ESTP,6
Edgar Midgeon,ENTP,3
Inigo Trelawney,ISTP,7
Alberic Marchbanks,ENTP,3
Catriona Podmore,ESTJ,6
Winky Bode,ESTP,7
Dean Prince,ENTP,2
Parvati Jones,ESTP,2
Kennilworthy Rosier,ISFP,6
Wilbert Rabnott,ENFP,3
Quirinus Cresswell,ESTP,5
Florean Kneen,INFJ,5
Cuthbert Smith,ENTP,7
Ginny Prewett,ESFJ,2
Fluffy Carrow,ESTJ,5
Phineas Nigellus Ravenclaw,INFP,2
Justin Burbage,INFJ,4
Ptolemy Perks,ESTJ,5
Barberus Belby,INFJ,3
Moony Grunnion,ESTP,6
Pius Polkiss,ISTJ,7
Stubby Slughorn,ENFP,4
Augustus Black,ISFJ,5
Penelope McLaggen,INFP,5
Godric Fortescue,INFJ,5
Dedalus Rookwood,ISFJ,3
Stubby Weasley,ESFJ,2
Pigwidgeon Goshawk,ISTP,2
Filius Lynch,ENFP,6
Griselda Vector,INFP,7
Catriona Prewett,INTP,5
Broderick Diggory,ISTJ,7
Uric Polkiss,INTJ,4
Viktor Fletcher,INTJ,6
Bogrod Helga,ENFJ,3
Karkus Prewett,ENTP,5
Cassandra Slughorn,ESTJ,3
Scabbers Bagshot,ENTJ,3
Edgar Filch,INTJ,4
Walden Chang,ESTP,2
Quirinus Carrow,ENFP,2
Araminta Volkov,INTP,6
Rubeus Jones,ENTJ,3
Anthony Crockford,INFP,7
Arcturus Diggle,ENTJ,6
Morgana Evans,ISFP,2
Anthony Dedalus,INFP,6
Peter Brown,ESTP,7
Morgana Filch,ENTP,4
Severus Higgs,ENFJ,5
Kennilworthy Mostafa,ESTP,2
Alastor Goyle,INTJ,2
Bathilda Jorkins,ESTJ,2
Wilhelmina Slughorn,ISFJ,4
Araminta Lestrange,ESTJ,6
Wilfred Flint,ISFP,7
Hokey Keddle,ISTP,3
Emmeline Ivanova,INTP,4
Parvati Slughorn,ESTP,6
Florean Kettleburn,ENTP,5
Hestia Lestrange,ENFP,5
Bartemius Crouch Junior Smith,INTJ,6
Olympe Evans,ENTJ,3
Kingsley Diggle,ENTJ,5
Fingal the Fearless Zograf,ISFP,7
Mosag Lestrange,INFJ,5
George Quirke,ENTJ,5
Cedric Brown,INTP,3
Wilkie Turpin,INFJ,3
Marvolo Umfraville,INFJ,6
Avery Jigger,ENTP,4
Emmeline Crouch,INFP,4
Gwenog Shacklebolt,ESFJ,3
Ripper Rabnott,ESFJ,6
Hengist of Woodcroft Longbottom,ENTP,6
Jimmy Goldstein,ENTP,2
Snuffles Slytherin,ISTP,6
Bozo Kettleburn,INFP,6
Millicent Johnson,INFJ,5
Aunt Marge Zograf,ENFP,4
Narcissa Vulchanov,ISFP,4
Charlie Bragge,ENFJ,7
Bilius Prince,ESFJ,4
Emmeline Midgeon,ESTJ,5
Emmeline Delacour,ESTP,5
Walden Thickey,ESFP,7
Merope Gregorovitch,ESTP,6
Hermione Pennifold,ESFJ,3
Hengist of Woodcroft Dawlish,INTJ,6
Cormac Filch,ESFJ,2
Adalbert Timms,ESTP,2
Agatha Goldstein,ESFJ,7
Helena McGonagall,ESTJ,2
Emmeline Slughorn,ESTJ,3
George Peasegood,ENTP,7
Pius Goldstein,ESFJ,7
Severus Patil,ENTP,5
Florean Bones,INTJ,6
Minerva Warbeck,INFJ,5
Inigo Bryce,ISFP,4
Thomas Maxime,ISFJ,6
Quintius Gregorovitch,ENFJ,6
Moran Rookwood,ESTJ,6
Bertha Diggle,INTP,6
Justin McClaggen,ESTP,3
Theodore Potter,ESFJ,3
Sybill Flitwick,ESFP,2
Phineas Nigellus Ollivander,ENFJ,4
Viridian Black,ESTP,5
Filius McClaggen,ISTJ,3
Cedric MacNair,ENFP,5
Alicia ,INFJ,6
Andromeda Creevey,ISFJ,7
Hamish Pince,INTP,4
Mafalda Mostafa,ESFP,5
Peter Vulchanov,ISTJ,2
Aunt Marge Ogden,ISFP,6
Rubeus Switch,ESTJ,7
Arabella Bagnold,INFP,5
Snuffles Binns,ISTP,6
Rubeus McClaggen,ISFJ,3
Ronan Podmore,ENFP,2
Tenebrus Pettigrew,ENFP,5
Amycus Malfoy,ISFP,6
Vaisey Pennifold,ENFJ,6
Catriona Flamel,ESFJ,7
Aurora Crockford,ISFP,2
Minerva Davies,INTJ,3
Antioch Imago,ESTJ,2
Hassan MacNair,INFP,3
Severus Fortescue,ISTJ,6
Aurora MacFarlan,ISTJ,4
Silvanus Davies,ISTJ,5
The Grey Lady Finch-Fletchley,ESTP,7
Marvolo Mumps,ESFP,2
Teddy Clagg,INFP,2
Reginald Burbage,ISFP,4
Hermione Figg,ISTP,7
Padma Dippet,ISFJ,7
Elfrida Trelawney,ENFP,4
Miranda Black,ENTJ,6
Helga Peakes,INTJ,2
Viktor Diggle,ISTJ,4
Bartemius Crouch Junior Pettigrew,ENFJ,6
Lord Voldemort Clagg,ENTP,3
Oblansk Delaney-Podmore,ISFP,7
Prongs Moody,ESFP,4
Moran Jorkins,ESFP,7
Garrick Cresswell,ENFP,2
Arcturus ,INTP,5
Fingal the Fearless Peverell,INFJ,5
Merope Quirrell,ENFJ,2
Millicent Warbeck,ISFJ,3
Travers Timms,ISTP,7
Katie Oswald,INTJ,6
Ludo Zeller,ISTJ,5
Trevor McClaggen,ENTJ,4
Frank Thickey,ENFP,6
Hamish Dippet,INTP,2
Gladys Pettigrew,ENFJ,6
Hengist of Woodcroft Robins,ENFJ,7
Ignotus Goldstein,ISTJ,7
Lavender Gaunt,INFJ,7
Florean Coote,ISFJ,6
Madam Rosmerta Zeller,ISFJ,5
Charlie Meliflua,ISFP,5
Goodwin Whitby,ENFP,3
Madam Rosmerta Oswald,INTP,3
Bathilda Rabnott,ENTJ,4
Kevin Mostafa,ISTP,3
Merope Carrow,ENFP,3
Merope Trimble,ESTJ,3
Petunia Gaunt,ESTJ,4
Elfrida McClaggen,ESTP,7
Irma Hagrid,ENFP,5
Cedric Umfraville,ESFJ,3
Eunice Corner,ESFP,7
Augustus Kettleburn,INTJ,2
Cliodna Goyle,INFJ,3
Septima Weasley,ESTJ,2
Livius Binns,ENFP,2
Harry Hopkirk,INTP,3
Patrick Longbottom,INTP,2
Ludo Bones,ESFJ,4
Lord Voldemort Marchbanks,ENTP,5
Peeves Whisp,ISFJ,6
Ritchie Hufflepuff,ISTP,5
Lily Midgeon,ENTP,7
Gilderoy Kneen,ENFJ,3
Alecto Lupin,INFJ,7
Kendra Tonks,ESTJ,2
Fat Friar Rosier,ISFJ,5
Emmeline Nott,ESTJ,4
Charity Finnigan,ISTP,4
Gwendolyn Cresswell,INFJ,3
Pansy Brown,ESFJ,2
Hermione Prewett,ENTP,5
You-Know-Who Belby,ENFP,2
Fred Belby,ISFP,7
Pansy Delaney-Podmore,INTJ,2
Xenophilius Fudge,ESTP,3
Lucius Midgeon,ISFJ,3
Ritchie Pince,INTP,6
Armando Weasley,ENFJ,5
Augusta Gudgeon,ESFP,2
Thomas Perks,ENFJ,6
Clara Goshawk,INTP,3
Dirk Perks,ESTJ,7
Susan Doreen,ISTP,7
Kevin Hopkirk,ISTJ,6
Dedalus Skeeter,ENFJ,7
Kreacher Diggle,INFJ,4
Hedwig Maxime,ENTP,3
Antioch Slughorn,ESTJ,5
George Ollivander,ENFJ,6
Prongs Lynch,ENFJ,6
Scabbers Prince,ENTP,3
Vincent Slughorn,INFP,7
Nagini Marchbanks,INFP,7
Barnabas the Barmy Grindelwald,INFP,6
Travers Imago,ISTP,5
Aberforth Hooch,ENFJ,6
Quentin Bryce,ISFP,4
Parvati Millicent,INFP,2
Daisy Dedalus,ISFJ,3
Arcturus Keddle,ESFP,4
Pius Hooch,ISFP,2
Bathilda Thicknesse,ENTJ,6
Wendelin Whitby,ESFP,4
Frank Peverell,ISFJ,4
Ripper Bryce,INFP,6
Bob Edgecombe,INFJ,4
Barberus Zeller,INFP,7
Winky Flitwick,ESTP,4
Circe Longbottom,INFP,3
Grawp Bryce,ENTJ,2
Merlin Peverell,ENTJ,5
Marietta Bulstrode,ENTP,2
Merlin ,INFP,5
Florean Doreen,ISTP,2
Patrick Slytherin,ESFJ,2
Petunia Grunnion,ENTJ,3
Nicolas MacFarlan,ISFP,2
MykewÂ Shacklebolt,ISFJ,2
Bathilda ,ENTP,3
Blaise Ravenclaw,ENFJ,6
Elladora Meliflua,INTP,3
Florean Moody,ENFJ,6
Amelia Susan Crabbe,ENFJ,7
Mosag Bagshot,INFJ,4
Scabbers Lockhart,ESTP,3
Cho Warbeck,ENFP,2
You-Know-Who Peakes,ISTP,5
Catriona Brown,INFP,3
Gertie Whisp,ESFJ,2
Alecto Bagman,ENTJ,3
Bertha Pomfrey,ESTJ,7
Lord Voldemort Rosier,ISFJ,6
Marge Grubbly-Plank,ENTJ,6
Inigo Nott,ISTP,4
Reginald Ivanova,ENTP,3
The Grey Lady Helga,ISTP,5
Madam Poppy Meliflua,ESFP,4
Gertie Jorkins,ENFJ,7
Romilda Jigger,ESTJ,6
George McGonagall,ENFJ,3
Demelza Delacour,ISFP,3
Cornelius Lynch,ESFJ,4
Inigo Vector,ENTP,3
Pigwidgeon Ravenclaw,INTP,3
Arcturus Millicent,ESTP,7
Xenophilius Warbeck,ISTP,6
Michael Doge,ISFJ,3
Ron Dursley,ISTP,2
Adalbert Carrow,INFJ,5
Tenebrus Grindelwald,INTJ,3
Cornelius ,ESTP,4
Gregory Bulstrode,ESFP,7
John Timms,INFJ,3
Penelope Weasley,ESTP,4
Catriona Switch,ENTJ,7
Quentin Morgan,ENTP,7
Uric Delaney-Podmore,ISTJ,3
Nymphadora Rabnott,ISFJ,4
Armando Abbott,ISFJ,6
Gabrielle Elphick,ENFP,3
Orla Peakes,ENFP,6
Sybill Rabnott,ESTP,4
Andrew Timms,INTP,2
Clara Slinkhard,ENFP,3
Emmeline Thickey,INTJ,3
Fluffy Dawlish,ENFP,3
Jimmy Zeller,INTJ,2
Emmeline Mundungus,ENFP,7
Nicolas Hooch,ISFJ,4
Roger Lupin,ESTP,6
Andromeda Flitwick,ESTJ,7
Lee Vane,ENTP,7
Oblansk Quirke,INTP,6
Salazar Zabini,ESTJ,5
Terence Pomfrey,ENFP,3
Aunt Marge Bell,INTP,4
Bellatrix Thicknesse,ENFJ,4
Gabrielle Dumbledore,ENFP,6
Morgana Morgan,ESFJ,2
Nicolas Bell,ISFJ,3
Marcus MacMillian,ENFP,2
Emmeline Warbeck,ENFJ,4
The Grey Lady Mundungus,INFP,5
Fang Hopkirk,INTP,7
Wilfred Clearwater,ENFP,6
Bartemius Crouch Junior Vane,ENFP,7
Cliodna Slytherin,ISFP,3
Petunia Lynch,ENFJ,7
Molly Riddle,ENTP,2
Violet Ravenclaw,INFP,5
The Grey Lady Chang,INTP,7
Winky Ollivander,ESFP,6
Amos Crouch,ESTP,6
Bilius Weasley,INFJ,7
Fred Doge,INTJ,4
Cassius Cresswell,INTJ,5
Araminta Gaunt,ENFP,5
Miranda McGonagall,ISTJ,7
The Grey Lady Delacour,ISTP,6
Roger Weasley,ISFP,3
Rowena Jordan,INFP,7
Dean Bragge,INFJ,3
Fawkes Bagnold,INTJ,4
Ripper Cattermole,ENTP,2
Gregory Jorkins,ENTP,3
Rubeus McGonagall,ENFJ,5
Daisy Mumps,INTP,5
Phyllida Davies,ESTJ,2
Alastor MacFarlan,ISFP,5
Morgana Lestrange,INTJ,2
Cormac Purkiss,ISTJ,2
Draco Karkaroff,ISTP,2
Gilderoy Goshawk,ISTJ,6
Ron Dedalus,ISTP,7
Dedalus Lynch,ESTP,4
James Warbeck,ENTJ,4
Bob Trelawney,ENTJ,6
Remus Rabnott,ESFJ,3
Draco Gaunt,ISFP,5
Gregory the Smarmy MacNair,ENFP,2
Rowena Bryce,ENTP,6
Cormac Kirke,ISTJ,6
Livius Lestrange,INFJ,6
Hassan Bell,INFJ,7
Pigwidgeon Edgecombe,ESFJ,4
Dolores Karkaroff,ISFP,4
Vaisey Thickey,INTP,5
Penelope Goshawk,ISTJ,7
Andrew Diggory,ENTJ,4
Vernon Pennifold,ENFJ,6
Hassan Kneen,ISFP,4
Elphias Millicent,ENFJ,4
Arthur Keddle,ISFP,6
Bilius Delaney-Podmore,ISTJ,2
Angelina Podmore,ENTP,6
Ragnok Nott,ISTJ,2
Alecto Granger,ISTJ,3
Bogrod Pennifold,ISTP,6
Cormac Weasley,ISFP,2
Armando Lupin,ESFJ,3
Dobby Lupin,INFJ,2
Bertha Bragge,INFP,4
Ronan Diggory,ENFP,7
Silvanus Jones,INFJ,6
Roger Hopkirk,ESFP,3
Patrick Grubbly-Plank,INFJ,7
Hermione Helga,ISTJ,4
Lavender McLaggen,ESTP,2
Narcissa MacMillian,INTJ,5
Wendelin Turpin,ESFJ,7
Alecto Fortescue,ISTP,5
Ronan Fortescue,INTJ,5
Romilda Tonks,ENFP,6
Fred Dawlish,INTJ,5
Cadmus Belby,ESTJ,3
Thomas Snape,INFJ,5
Bilius Zabini,ISTJ,6
Paracelsus Diggle,ENFJ,3
Lord Voldemort Bryce,INTJ,7
Quirinus Prince,ENFJ,5
Wormtail Oswald,INFJ,7
Parvati Filch,ESFJ,6
Angelina Keddle,ENTJ,5
Broderick Zabini,INTP,4
Bozo Finch-Fletchley,ESFP,3
Avery Fortescue,ISTP,7
Salazar Grunnion,INFP,5
George Corner,ESTP,7
Kennilworthy Sprout,ISTP,2
Draco Dawlish,ESTP,6
Merlin McGonagall,ENTJ,5
Vernon Fletcher,ESTJ,7
Pomona Diggle,ESTJ,3
Katie Finnigan,ISFP,7
Dilys Prang,ISFP,5
Regulus Grindelwald,ENTP,4
Tenebrus McClaggen,ESFJ,6
Griselda Gudgeon,ISFP,2
Winky Lovegood,ESTJ,5
Avery Skeeter,INFJ,7
Antioch Polkiss,ISTP,5
Rita Gaunt,INTP,4
Dennis Mimsey-Porpington,ENTP,7
Stan Gregorovitch,ESFJ,2
Eloise Slughorn,ESTP,3
Quintius Smith,ISTJ,5
Ripper Peasegood,ISFP,3
Alicia Bones,ISFP,4
Ginny Nott,INFJ,3
Irma Lestrange,ENFP,4
