Dedalus Lestrange,INFJ,5
Newton Kneen,INFP,7
Elladora Corner,ISTP,4
Hermes Keddle,INTP,2
Quirinus Dedalus,INFJ,4
Araminta Ivanova,ESFP,6
Ronan Carrow,ESFJ,4
Millicent Carrow,INFP,2
Aragog Zograf,ENTP,7
Beedle Lynch,ESFP,3
Bogrod ,ISTP,4
Nicolas Perks,ESFJ,2
Nagini Granger,ESFJ,4
Hermione Crabbe,ENTP,6
Ptolemy Crabbe,ESFP,5
Quirinus Nott,ESTJ,3
Ron Fletcher,INTJ,7
Miranda Shacklebolt,ENTP,3
Viridian Helga,ENTP,7
Goodwin Krum,ENFP,5
Ivan Dedalus,ISFP,6
Viktor Longbottom,INTJ,3
Xenophilius Flint,ENFJ,5
Garrick MacMillian,ENTJ,3
Amycus Crockford,ENTJ,6
Filius Jorkins,ESFP,2
Helena Thickey,ENTP,6
Alastor Filch,ESFP,2
Bartemius Crouch Junior Creevey,INFJ,6
Susan Quirrell,ENFP,5
Aidan Flint,ENTJ,2
Eunice Meliflua,ISFJ,4
Clara Jigger,ENTJ,6
Ragnok Creevey,ESFJ,7
Andrew Morgan,ESFJ,2
Dudley Rookwood,ISFJ,2
Cedric Slytherin,ISTJ,4
Minerva Jorkins,ENTP,6
Yaxley Evans,INFP,5
Neville McGonagall,ENFJ,4
Charity Jordan,ESFP,4
Scabbers Whitby,ISTJ,4
Fluffy Ogden,ISTJ,7
James Robins,ENFJ,3
Elladora Thicknesse,ENFP,6
Dobby Maxime,ISFP,7
Kreacher Thickey,ISTP,3
Ritchie Grubbly-Plank,ESTJ,4
Salazar Pennifold,ENFJ,4
Patrick Ogden,ENFJ,4
Ted Cresswell,ISTP,6
Vaisey Patil,ENFJ,5
Augusta Fortescue,ENFP,4
Dolores Grubbly-Plank,ENFP,4
Paracelsus Goyle,ESFJ,2
Cornelius Hooch,ESTP,4
Nymphadora Diggory,ESTJ,3
Broderick Lockhart,ENTJ,7
John Finnigan,INTJ,3
Travers Peverell,ENTP,3
Dennis Lynch,ISFJ,6
Cho Helga,INFJ,3
Prongs Mostafa,ENFP,6
Kingsley Fortescue,ISTJ,6
Terence Skeeter,INTP,4
Lisa Jordan,ISFJ,5
Salazar Diggle,ESFJ,3
Mundungus Imago,ENFP,4
Bob Nott,ENFP,7
Lisa Volkov,ENTJ,6
Dobby ,ENFP,7
Ginny Hagrid,ISTJ,2
Sirius Pince,ENTJ,5
Elladora Filch,ISTJ,7
Neville Skeeter,ISFP,7
Rolanda Snape,ENTP,3
Colin Turpin,INFP,2
Golgomath Keddle,ENFP,7
Cho Rosier,INFP,3
Hestia Mumps,ENTP,5
Morgana Slughorn,INTJ,4
Patrick Smith,ESTJ,2
Gilderoy Pince,ESFP,6
Xenophilius Zabini,ENFP,3
Cadmus Pince,ESFP,3
Gertie Meliflua,ISTP,3
Jimmy Delaney-Podmore,ENFJ,4
Hermes Dursley,ENTJ,7
Cedric Burbage,ENFJ,2
Magorian Jones,ESFJ,2
Cassius Dolohov,ISFJ,4
Parvati Lynch,ESTJ,6
Emmeline Murray,ENTP,5
Ptolemy Kettleburn,ESTJ,3
Penelope Dawlish,ESTP,2
Angelina Parkinson,ESFP,2
Broderick Mimsey-Porpington,ENFJ,5
Hengist of Woodcroft McGonagall,INFP,7
Viktor Zograf,INTJ,7
Wendy Quirrell,ENTP,3
Florean Goshawk,ENFJ,7
Aragog Corner,ENFJ,4
Trevor Shacklebolt,ESFJ,6
James Trelawney,INFP,2
Ted Elphick,ESFJ,2
Adalbert Warrington,ESTJ,3
Salazar Bryce,INTP,7
Errol Malfoy,ENTP,3
Padfoot Jorkins,ENTP,2
Cormac Bagshot,ESFP,7
Gwenog Hagrid,ISTJ,5
Winky Maxime,INFP,6
Filius Pince,ENFJ,2
Oliver Volkov,ISFJ,4
Frank Prince,INFJ,3
Scorpius Maxime,ENFJ,7
Tom Lestrange,ENTP,4
Olympe Elphick,ENTP,3
Fat Friar Corner,ISFJ,6
Edgar Quirke,INFP,7
Muriel Jorkins,INFJ,5
Sybill Dedalus,ESTJ,4
Adalbert Crabbe,ISFP,5
Muriel Keddle,INFP,3
Teddy Podmore,ISFJ,6
George McClaggen,INTJ,2
Kendra Belby,ISTP,2
Scabior Hooch,INFP,4
Jugson Vector,INTJ,4
Ted Karkaroff,INTP,7
The Grey Lady Rosier,ESTP,6
Edgar Shacklebolt,ISFP,2
Ronan Oswald,ESTP,7
Fred Jorkins,ISTJ,4
Piers Timms,ESTP,4
Cliodna Helga,INFJ,3
Mosag Edgecombe,INFJ,2
Agatha Rosier,ISTP,5
Jugson Binns,ESTP,3
Marvolo Chang,ENFP,2
Rosmerta Umbridge,INFJ,4
James Bode,ENFJ,4
Hermione Hooch,INTP,3
Magorian Jigger,ESTP,2
Magorian Crabbe,INFP,2
Scabbers Moody,ESTJ,4
John Skeeter,ESFP,2
Ariana Bryce,ESFP,2
Bob Volkov,ENTJ,4
Nicolas Trimble,ENFP,6
Barberus Karkaroff,ISTJ,7
Catriona Peasegood,INFP,3
Fleur Brown,ESFP,7
Augustus Hufflepuff,ESTP,2
Severus McClaggen,ENTP,2
Golgomath Marchbanks,ESTP,4
Dobby Meliflua,INTP,7
Beedle Prewett,ENTJ,2
Augustus Thickey,ENFJ,4
Gabrielle Kneen,ISFP,4
Marge Nott,INTJ,7
Evan Burbage,INTP,5
Gellert Umbridge,INFJ,2
Horace Figg,ENFJ,4
Bertha Pennifold,INTJ,2
Penelope Morgan,INFP,5
Phineas Nigellus Bagman,INFJ,4
Kreacher Potter,ENTP,2
Anthony Moody,INTJ,3
Ernie Midgeon,INTJ,2
Circe McGonagall,ENFP,7
Albus percival Wulfric Brian Belby,ENFJ,2
Oblansk Weasley,ENFP,2
Zacharias Gaunt,ESTJ,6
Hepzibah Edgecombe,ISTJ,6
Cassandra Edgecombe,INFP,3
Hestia Lupin,INTP,3
Dirk Grindelwald,ISFJ,2
Rita Bagnold,ENTJ,4
Hannah Peverell,ESTJ,2
Snuffles Mimsey-Porpington,INFP,4
Hengist of Woodcroft Corner,ESFJ,7
Cliodna Zeller,INFJ,5
Marvolo Dumbledore,ENTJ,7
Alastor Peverell,ISTP,5
Narcissa Pince,INTP,7
Hestia Bagshot,ENTJ,6
Teddy Goyle,ENTJ,5
Dean Meliflua,ENFJ,3
Alecto Zabini,ISTP,3
Augustus Pettigrew,INTP,4
Inigo Maxime,ESTJ,6
Walden Edgecombe,ISTJ,7
Eunice Belby,ESFP,5
Amos Mostafa,ISFP,7
Pigwidgeon Timms,ENTP,3
Gilderoy Pennifold,ENTJ,6
Grawp Millicent,ESFJ,7
Livius Doreen,INFJ,7
Salazar Pettigrew,ESFJ,5
Percy Jigger,ENTP,2
Winky Binns,INTJ,2
Snuffles Umbridge,ENTP,6
Ronan Burbage,ENTP,2
Cho Smith,INTJ,2
Troy Brown,ESTP,7
Amelia Susan Maxime,ISFP,3
Aurora Figg,ENFJ,3
Padma Moody,ENTP,2
Cornelius Mundungus,ENTJ,4
Bertha Vane,ISTJ,7
Edgar Jones,ENFP,6
Miranda Lupin,ISTJ,7
Moaning Myrtle Crockford,ESTJ,7
Remus Brown,ENFP,2
Grawp Keddle,ESTJ,5
Alastor Creevey,ESFP,4
Blaise Lovegood,ESTJ,5
Hermione Prang,ISFJ,5
Scabior Abbott,ESTP,3
Paracelsus Hopkirk,ENTJ,6
Filius Abbott,ESTP,4
Arabella Elphick,INFP,2
Mafalda Ravenclaw,INFP,6
Narcissa Kneen,ESFP,6
Amos Murray,ENFJ,2
Padfoot Mundungus,ENTP,7
Alecto Goldstein,INFP,7
Troy Patil,ENTJ,4
Hassan Finch-Fletchley,INTJ,3
Cassandra Dursley,ESTP,4
Penelope McLaggen,INFJ,2
Ignotus Prang,ISFP,7
Crookshanks Edgecombe,ENTP,5
Lee Elphick,ENFJ,5
Rubeus Gaunt,ISFJ,6
Wilkie Binns,ISFP,7
Lisa Bulstrode,ISFP,2
Bilius Diggory,ISFJ,3
Ted Riddle,ESFJ,2
Snivellus Slytherin,ENTJ,2
Wormtail Bones,INFJ,5
Tenebrus McLaggen,ESTP,4
Cormac Vane,INTP,7
Kreacher Whisp,ESTJ,5
Cliodna Jordan,INFP,4
Severus Chang,ESFJ,2
Inigo Bell,ESFP,6
Pius Lynch,ISTJ,3
Wilfred Karkaroff,ESTP,2
Cornelius Thickey,ENFP,6
Pansy Grindelwald,ESTJ,6
Moony Kettleburn,ISTJ,6
Gladys Corner,ESFJ,6
Rose Purkiss,ENTJ,4
Gregory Crouch,ENTJ,3
Ernie Gaunt,ENFJ,6
Gabrielle McLaggen,INFP,3
Winky Jordan,INFJ,6
Cedric Jigger,ESTP,7
Yaxley Morgan,ESFJ,3
Ivan Prince,INTP,6
Hassan Derwent,ENFP,5
Agatha Oswald,INTJ,4
Cedric Goshawk,ENFP,6
Igor Cattermole,ENFP,3
Hassan Umbridge,ISFP,6
Ritchie Jordan,ESFJ,3
Merlin Trelawney,ENTJ,4
Madam Poppy Crockford,ENFP,7
Hugo Creevey,ESFJ,4
Bane Dolohov,ISFJ,4
Beedle Goshawk,ESFJ,2
Norbert Clearwater,INFP,3
Edgar Creevey,INFP,6
Hannah Kirke,ESFJ,5
Harry Rabnott,ENFP,7
Godric Zeller,INFJ,7
Aberforth Oswald,ISFJ,2
Wilkie Clagg,ENTP,6
Madam Poppy Flitwick,ISTP,4
Kevin Delacour,ISTJ,2
Bilius Burbage,ISTJ,7
Kreacher Trelawney,INFJ,2
Arsenius Edgecombe,INTJ,5
Grawp Perks,ISTJ,4
Scabior Bryce,INTP,3
Fleur Thicknesse,ENTP,5
Horace Cresswell,ENFP,2
Marge Delaney-Podmore,ENFJ,6
Helga Zabini,ISTP,2
Uric McClaggen,INTP,4
Helena Burbage,ISTJ,4
Amelia Susan Timms,ENTJ,2
Anthony Creevey,INTP,6
Fred Rookwood,ENFP,4
Ron Longbottom,ISFJ,2
Igor Umbridge,ENFJ,3
Yaxley Lynch,INTP,7
Moaning Myrtle Clearwater,ENFP,5
Draco Podmore,ENTJ,3
Prongs Zeller,ESFJ,2
Catriona Rabnott,ISTP,6
Romilda Fortescue,ESFP,2
Percy Prince,ESTP,3
Merope Brown,INFJ,5
Molly Slughorn,ESTP,7
Winky Peasegood,ESTP,7
Teddy Slinkhard,ENTP,2
Victoire Jordan,ESFP,6
Alecto Lynch,ISFJ,4
Wilbert Fletcher,ESTP,5
Peter Brown,ISFP,5
Moran Prang,ISFJ,4
Hestia Slytherin,INTP,7
Wilfred Doreen,ESFP,4
Parvati Evans,ISTJ,2
Pansy Mumps,ESFJ,7
Hokey ,ENTP,7
Piers Bell,INTP,7
Edgar MacMillian,ISTJ,2
Elfrida Gregorovitch,ISFJ,7
Pigwidgeon Fudge,ESFJ,2
Paracelsus Clearwater,ENTJ,2
Lavender Black,ENFP,5
The Grey Lady Bragge,ENTJ,4
Augustus Bode,ENTJ,2
Parvati Bell,ENFJ,3
Horace Doge,INTP,6
Igor Pomfrey,ISTP,5
Florean Prang,ESFJ,3
Agatha Brown,ESTP,2
Tom Quirke,ESFJ,6
Molly Morgan,ESFJ,3
Stan Bryce,ISTP,4
Hamish Marchbanks,ESFP,3
Marvolo Clearwater,INFJ,4
Agatha Gregorovitch,ISTJ,4
Aunt Marge Oswald,INFJ,4
Wilfred Hopkirk,ENFP,3
Pomona Marchbanks,ISFP,2
Bill Doreen,ENTP,7
Kevin Zeller,ENFJ,5
Eunice Turpin,INFP,4
Karkus Warrington,ENTJ,6
Jimmy Prewett,ESTP,7
Quigley Murray,ESTP,5
Gabrielle Dippet,ESTJ,7
Igor Bagshot,ESTJ,4
Clara Oswald,ENFJ,5
Adalbert Boardman,ESFP,5
Bloody Baron Bulstrode,INFJ,5
Trevor Davies,ENTP,5
Goodwin Goshawk,ENTJ,4
Ritchie Higgs,ESFJ,7
MykewÂ Potter,ENFP,3
Ivan McClaggen,ESFP,3
Hannah Bagman,ISFJ,3
Bane MacNair,INTP,2
Elladora Figg,ESTJ,5
Walden Riddle,ISTP,3
Pansy Kneen,INFP,7
Horace Slytherin,ESFP,6
Dudley Vector,ESTJ,2
Arcturus Ollivander,ISFP,7
Fang Potter,ESFP,5
Lord Voldemort Jones,ISTJ,2
Walden MacNair,ISTP,3
Salazar Lupin,ENFP,2
Crookshanks Jigger,INTJ,7
Hassan Diggory,INTP,7
Nearly Headless Nick Bode,ESTJ,3
Demelza Lupin,ISTP,3
Aidan Moody,ENFJ,5
Anthony Hooch,INFP,3
Moony Nott,ISFP,5
Elphias Pomfrey,INTP,6
Bogrod Purkiss,ISTP,5
Thomas MacNair,ENTP,4
Neville Johnson,ESFJ,4
Cormac Krum,INTP,6
Hedwig Bagman,ISFJ,5
Anthony Flitwick,ISFP,3
Oblansk Doge,ESFJ,7
Rose Zograf,ESTJ,6
Broderick Lovegood,INTP,2
Edgar Filch,ENFJ,4
Crookshanks Mumps,ISTJ,5
Lavender Fortescue,INFJ,2
Gellert Edgecombe,ESTJ,2
Blaise Slytherin,ISFJ,4
Elphias Bragge,ESTJ,6
Prongs Edgecombe,ESTJ,7
Bogrod Evans,ISTP,7
Charity Perks,ENTJ,7
Mundungus Chang,ISTP,2
Wilhelmina Crabbe,ISFJ,5
James Delaney-Podmore,INFJ,3
Millicent Crabbe,INFP,3
Moaning Myrtle Hufflepuff,INFP,4
Ripper Fudge,ENTP,4
Viridian Davies,ESTJ,5
Rosmerta Sprout,ISFJ,7
Bob Doreen,ENTJ,7
Argus Clearwater,ISFP,7
Wilkie Crockford,ENFP,7
Seamus Umfraville,INFP,5
Theodore Zabini,ENTP,6
Elladora Bagman,ESFP,5
Oliver McLaggen,ESFJ,5
Katie Dumbledore,ISTJ,6
Fred Cresswell,INFJ,2
Gladys Turpin,ESFJ,5
Merope Zeller,ENFP,2
Peter Pennifold,ISFP,3
Aidan Bones,ENTP,3
Tenebrus Pince,ISTP,4
Rosmerta Quirrell,ESFP,5
Firenze Oswald,ISFP,2
Penelope Hopkirk,ESFP,7
Cassandra Lynch,ESTJ,5
Bathilda Snape,INFP,5
Elfrida McGonagall,INTJ,3
Cho Peverell,ISFJ,7
Cuthbert Fudge,ISTJ,4
Gwenog Quirrell,ESTP,6
Elfrida Abbott,ENTJ,2
Kingsley Patil,ESTP,5
Bill Meliflua,ESFP,3
Salazar Vulchanov,ESTJ,5
Kingsley Creevey,INFJ,6
Moran Clearwater,ISTP,3
Cassandra Skeeter,ENTP,2
Broderick Flamel,ENFP,2
Teddy Pennifold,ENTP,6
Errol Dawlish,ISTP,3
Fred Skeeter,ENFJ,6
Aragog MacFarlan,INFJ,4
Reginald Figg,ENTJ,3
Reginald Hopkirk,ENFP,6
Teddy Nott,ESFJ,3
Wilkie Cresswell,ENFJ,5
Emmeline Ogden,ENFP,3
Gregory Granger,INTP,6
Alastor Finch-Fletchley,ESTP,7
Florean Ivanova,ENFP,5
Pansy Peverell,ENFP,3
Mosag Oswald,ISTJ,5
Dudley Maxime,ISFP,5
Amycus Peverell,INFJ,2
Lavender Grindelwald,ENTJ,3
Minerva Delaney-Podmore,INTP,3
Griselda Cresswell,ENTJ,7
Severus Jones,ESTJ,4
Parvati Pettigrew,INFP,3
Alastor Patil,ISTJ,2
Marcus Umbridge,ISTJ,4
Narcissa Finch-Fletchley,ISFJ,5
Helga Moody,ESFP,3
Fawkes Edgecombe,ESFJ,5
Fang Meliflua,ESTP,3
Winky Goshawk,ISTJ,6
Arabella Filch,ISFJ,4
Gertie Fortescue,ENFJ,2
Teddy Mostafa,ENFJ,4
Hengist of Woodcroft Ravenclaw,ISFP,4
Morgana Doge,INTP,5
Kendra ,ENTP,4
Bertha Moody,ISTP,2
Moaning Myrtle Karkaroff,ISFJ,4
Dennis Delacour,INFJ,6
Michael MacNair,INTP,5
Gellert Higgs,INFP,3
Ivan Black,ISTP,2
Godric Volkov,ESTP,6
Edgar Gudgeon,ESFJ,7
Arabella ,INFP,3
Snuffles Ollivander,INFJ,2
Circe Timms,ENTP,5
Blaise Burbage,ENFJ,2
Sturgis Fudge,ESFJ,4
Griselda Twycross,ENFJ,4
Gwenog Grunnion,INTP,4
Alberic Prince,INFJ,3
Snivellus Flitwick,INTP,5
Crookshanks Johnson,INTJ,2
Ivan Pettigrew,ENTJ,2
Bellatrix Diggle,INFP,7
Wendy Grubbly-Plank,ISTP,2
Aidan Lupin,INTJ,4
Wilkie Smith,INFP,3
Dedalus Dumbledore,ESFJ,6
Nearly Headless Nick Pettigrew,ISTP,6
Gwendolyn Quirke,ENTP,6
Malkin McGonagall,ESFP,3
Nicolas Tonks,ESTJ,2
Patrick Flitwick,INTP,5
Augusta Jones,INTJ,6
Marvolo Smith,ESFP,5
Fred Fudge,ISTP,7
Millicent Higgs,ENTJ,2
Remus McClaggen,INTP,2
Dilys Jones,ISTP,4
Gabrielle Slytherin,ESFP,5
Firenze Pomfrey,INFJ,4
Doris Diggle,ESFJ,3
Millicent Volkov,INFJ,5
Janus Lestrange,ISTJ,7
Cho Dursley,ISFP,5
Troy Crouch,ESFP,6
Patrick Hopkirk,INFP,5
Fleur Lestrange,ESTJ,3
Doris Warrington,ISTP,4
Wendy Peakes,ENTP,7
Ted Zeller,ENTJ,5
Tom McGonagall,ISFP,6
Lavender Delaney-Podmore,INTP,6
Theodore Bagshot,INFP,3
Firenze Corner,INFP,4
Aberforth Robins,INFP,3
Nagini Davies,ISTP,5
Phineas Nigellus Brown,ESFJ,2
Gabrielle Fortescue,INTJ,2
Mafalda Filch,ENFJ,5
Griphook Perks,INTP,4
Percy Quirrell,ISFP,4
Peter Snape,ESFP,4
Augusta Meliflua,INFJ,4
Hannah Grindelwald,INTP,3
Augustus Mimsey-Porpington,ENTJ,5
Moaning Myrtle Gregorovitch,ISFJ,2
Firenze Gudgeon,ISFP,6
Cedric Murray,ENTJ,4
Pansy Rabnott,INFP,6
Filius Cattermole,ESTJ,5
Lee Switch,ENFJ,2
Phineas Nigellus Turpin,ENFP,6
The Grey Lady Zeller,INTP,5
Lee Whitby,ISTJ,5
Lee Peasegood,ENFP,7
Magorian Quirrell,INTP,3
Florean Flamel,ESFP,2
Pansy Thickey,INTP,7
Igor Vulchanov,ISFJ,5
Magorian Bones,ESFP,2
Goodwin Vector,INTJ,4
Alice Thicknesse,INFJ,4
Ron Davies,ESTJ,4
Dirk Timms,ESFJ,5
Barberus Clearwater,ENFJ,5
Viridian Black,ENTJ,7
Cliodna Fudge,INFJ,7
Ernie Kneen,ENTP,3
Magorian Krum,ESTP,2
Cormac Timms,ENFP,4
Edgar Mundungus,ISTJ,7
Livius Cresswell,ENFJ,3
Michael Delaney-Podmore,ESTJ,7
Ritchie Kettleburn,ESTJ,3
Aragog Midgeon,ISFP,7
Jean Diggle,ENTP,7
Jimmy Skeeter,ESTJ,6
Lavender Bagnold,ISTJ,7
Sybill Imago,INTP,4
Tom Zabini,ISTP,6
Merope Meliflua,ENTP,7
Angelina Switch,ESTJ,2
Ptolemy Corner,ESTP,3
Hestia Fortescue,INFJ,5
Wendelin Dolohov,ENTJ,3
Andrew Pomfrey,ISTJ,5
Romilda Slytherin,ESTJ,5
Cho Prewett,ESTJ,3
Wendelin Clagg,ESTP,6
Blaise Warbeck,ESFJ,7
Madam Rosmerta Umfraville,ISFJ,3
Avery Evans,ESFJ,3
Bilius Lockhart,ENTP,5
Alicia Zabini,ISTP,3
Hengist of Woodcroft Bagnold,ISFJ,2
Lisa Higgs,ESFP,3
John Brown,ISTP,6
Lucius Brown,INFJ,6
Quigley Bryce,ISTJ,2
Rita Maxime,ENTP,5
Kendra Marchbanks,ISTJ,2
Emmeline Zeller,ESFP,7
Orla MacNair,ESFJ,5
Phineas Nigellus Warrington,INFJ,7
Errol McLaggen,ENFP,3
Patrick McClaggen,ISFJ,6
Hermione Goldstein,ESFP,5
Hedwig Peakes,INFJ,4
Florean Quirrell,INTJ,4
Catriona Brown,ISFJ,5
Goodwin ,ISTP,2
Sturgis Clearwater,INFJ,4
Eunice Ravenclaw,INFP,4
Bogrod Quirrell,ENFJ,7
Cassius Brown,ISTJ,2
Bellatrix Jigger,ESTJ,6
Griselda Bryce,ENFJ,4
Aurora Warrington,ESFP,7
Vincent Jigger,ISTP,7
Bob Goyle,ESTJ,2
MykewÂ Bagnold,INTP,6
Magorian Vector,INTP,6
Scabior Bode,ENTP,7
Victoire Patil,ISFJ,3
Cassius Skeeter,ENTJ,5
Ariana Trimble,ENFP,5
Clara Bagshot,INFJ,3
Snivellus Umbridge,ESFJ,2
Dean Boardman,ESTP,6
Bertha Rabnott,ISTJ,2
Gabrielle Derwent,INFP,2
Griselda Quirke,ENTJ,5
Fawkes Abbott,ENFJ,5
Justin Filch,ESFJ,6
Florean Doreen,ENTJ,2
Nicolas Jordan,ESTJ,3
Pigwidgeon Doreen,INTP,7
Bob Johnson,ESTP,2
Troy Pince,ENTP,3
Ritchie Vector,INTP,3
Quirinus Snape,INTP,5
Sirius Smith,ESTP,3
Fleur Flitwick,INTP,5
Quigley Tonks,ENTJ,2
Rubeus Delaney-Podmore,ENTJ,7
Salazar Derwent,ISTP,4
Ignotus Quirke,ENFJ,3
Fang Umfraville,ISTP,2
Morgana Pince,ISTP,6
Rosmerta Rosier,INTJ,6
Wendy Gaunt,ISTP,4
Mosag Gaunt,ISFJ,3
Hepzibah Corner,ISTJ,5
Angelina Peasegood,INTP,2
Winky Evans,INTJ,6
Padma Millicent,ISTP,2
Salazar Vane,ENTJ,5
Hassan Umfraville,ENFJ,3
Fawkes Hopkirk,ISTP,2
Hugo Diggle,INTJ,5
Fang Zograf,ISFJ,5
Trevor Finnigan,ENTP,5
Lucius Oswald,ISFP,5
Bertha Filch,INTJ,6
Kendra Doreen,ESFJ,4
Seamus Jigger,INTP,4
Ronan Slinkhard,ESFJ,7
Firenze Flamel,ENFP,4
Albus percival Wulfric Brian Zograf,INFP,4
Scorpius Pince,INTJ,2
Aidan Binns,ISFJ,7
Bellatrix Tonks,INTJ,7
Wendelin Shacklebolt,ESFP,6
Hedwig Meliflua,ESFJ,2
Alastor Helga,ENFJ,6
Goodwin Meliflua,ISFJ,7
Septima McClaggen,ISTP,6
Lucius Granger,INFP,3
Reginald Whisp,ESFJ,6
Stan Dawlish,ESFP,2
Alastor Fortescue,INFP,3
Beedle Finnigan,ESTP,2
Pomona Grunnion,ISFP,7
Elladora Jigger,INFJ,3
Miranda Warrington,ESFJ,5
Snuffles Gryffindor,ISTP,5
Vincent Karkaroff,ISTJ,3
Lord Voldemort Vane,ISTJ,7
Nearly Headless Nick Belby,ISFP,5
Moaning Myrtle Shacklebolt,ESFJ,2
Malkin Brown,ISTJ,5
Charlie Warbeck,ENTJ,2
Jugson Weasley,ESTJ,5
Charity Keddle,ENFJ,5
Jugson Vulchanov,ESFP,4
Scorpius Rookwood,ESFP,5
You-Know-Who Bagshot,ISFJ,4
Buckbeak Longbottom,ESTP,6
Malkin Nott,INTJ,2
Quigley Vulchanov,ISTJ,2
Quirinus Abbott,ESTJ,7
Bartemius Crouch Junior Lynch,ISTP,4
Muriel Prewett,ENTP,2
Cadmus Coote,ENFP,3
Aunt Marge Thicknesse,ESTJ,3
Cho Purkiss,ISFJ,3
Lily Ivanova,ISTJ,5
Scabbers Evans,ESFP,4
Cho MacFarlan,ISTJ,2
Bane Jorkins,ENFJ,7
Agatha Lupin,ISFJ,5
Cornelius Bones,INTP,4
Charlie Vane,ISTP,6
Gregory the Smarmy Fudge,INFP,6
Janus Flint,ESFJ,2
Hestia Finnigan,ESFJ,3
Charlie Malfoy,ISTP,4
Peeves MacFarlan,ISTJ,5
Padfoot Mimsey-Porpington,ENTJ,6
Pius Mundungus,ESFJ,7
Terence Longbottom,ENTJ,2
Marvolo Burbage,ENFP,2
Mafalda Finch-Fletchley,ESFP,3
Barberus Doreen,ISFJ,2
Augustus Burbage,ENTP,4
Charlie Hopkirk,ENTJ,6
Blaise Tonks,ENFJ,4
