Bathilda Warbeck,INFJ,2
Sirius Thickey,INTJ,3
Rita Diggle,INFP,4
Lucius Peakes,ENTP,2
Rowena Lynch,ENFJ,5
Alphard Bragge,ESFJ,4
Hassan Slughorn,ISTJ,6
Tom Goyle,ISFP,3
Percy Peakes,ENFJ,4
Tom Meliflua,ENFP,6
Moaning Myrtle Black,ESFP,7
Avery Evans,ISFJ,5
Lucius Slinkhard,ENFP,6
Alberic Whisp,ESFJ,7
Dirk Zograf,ENTP,5
Gilderoy Mundungus,ISTJ,5
Godric Twycross,INFJ,2
Nicolas Vulchanov,ENTJ,3
Rosmerta Perks,ISTP,4
Quentin Grubbly-Plank,ESFJ,5
Modesty Malfoy,ESTP,2
Amos Trelawney,ENTJ,3
Grawp Grindelwald,ENFP,3
Bill Binns,ENTP,2
Kevin Bell,INTP,4
The Grey Lady Abbott,INFJ,2
Dolores Oswald,ESFP,3
Cuthbert Diggle,INTP,2
James Warbeck,ESFP,4
Gilderoy Flamel,ENFJ,5
Tenebrus Slytherin,INTJ,4
Clara Prang,ISTJ,6
Charlie Goyle,ISFP,7
Marge Meliflua,ENFJ,7
Patrick Flint,ESTJ,6
Morgana Pettigrew,INTJ,3
Hamish Purkiss,INFJ,4
Helga Umbridge,ENTJ,3
Bloody Baron Bulstrode,INFP,4
Karkus Rabnott,INFP,5
Pigwidgeon MacNair,ESTJ,6
Moaning Myrtle McGonagall,INFJ,4
Barnabas the Barmy Timms,INFP,3
Harry Dursley,ENTJ,5
Hengist of Woodcroft ,ESTP,4
Agrippa Marchbanks,ISTJ,3
Fred Thickey,ISTJ,2
Quirinus Pennifold,ESFP,7
Hedwig Thickey,ENTP,6
Daisy Morgan,INFP,3
Eloise Zograf,ESFJ,3
Goodwin Nott,ISTJ,6
Cassius Turpin,ISFP,6
Anthony Polkiss,ESTJ,3
Bartemius Fletcher,ENFJ,6
Bob Turpin,ENTJ,3
Victoire McClaggen,INTP,2
Catriona Dolohov,ISTP,3
Bertha Jigger,INFJ,5
Wilhelmina Corner,ESFJ,7
Pomona Dippet,ENFP,6
Daisy Vane,ESFJ,3
Aberforth Binns,ENFP,2
Barberus Meliflua,INFP,7
Madam Poppy Umbridge,ENFJ,5
Phineas Nigellus Dumbledore,ISTJ,4
Circe Timms,ISTP,2
Frank Doreen,ISTJ,5
Septima Crabbe,ENTJ,2
Moaning Myrtle Abbott,ISTJ,7
George Clagg,ESTP,7
Alicia Quirke,ENFP,7
Oblansk Oswald,ISTJ,2
Gwenog Abbott,INFJ,2
Mundungus Twycross,ENTJ,7
Alice Jones,INFP,7
George Lynch,INTP,3
Broderick Finch-Fletchley,ENTP,3
Terence Mostafa,INFP,3
Victoire Burbage,ISFJ,4
Gertie Delaney-Podmore,ISFJ,3
Bertha Rookwood,ESTJ,4
Ritchie Dursley,ISFJ,4
Wendelin Rosier,ISFJ,2
Charlie Chang,ENFJ,7
Wilkie Peverell,INTP,3
Mosag MacFarlan,ESFJ,7
Wendelin Turpin,ISFJ,3
Cliodna Lynch,ESTJ,2
Ted Longbottom,ISFP,7
Kingsley Bagman,INFP,3
Ron Jones,INTJ,3
Argus Mostafa,ESFP,4
Lucius Umbridge,INFJ,3
Bertha Vane,ESTJ,4
Dean Hufflepuff,ESTJ,3
Tenebrus Jorkins,ESFP,3
Padfoot Lestrange,INFP,3
Moran Crockford,ESTP,4
Helga Trimble,ENTP,4
Narcissa Belby,ESTP,2
Aragog Longbottom,ESFP,2
Godric MacNair,ISFJ,6
Penelope Karkaroff,ESTJ,7
Cassandra Ivanova,ESFJ,5
Madam Poppy Warrington,ENTJ,4
Wilhelmina Finnigan,INTP,6
Hengist of Woodcroft Black,ESFJ,5
Dean Imago,INFJ,5
Dolores MacNair,ISFP,7
Buckbeak Trelawney,ESTJ,6
Janus Switch,ENTP,2
Mundungus Bones,ISTP,3
Viridian Smith,INFJ,6
Dean Perks,ISFP,5
Jimmy Pince,ISFP,5
Hermione Jorkins,INTP,4
Aragog Delaney-Podmore,INTP,4
Hermione Weasley,ESTJ,3
Eunice Diggle,ESTP,2
Bilius Mostafa,INTJ,3
Padma Millicent,INTJ,5
Edgar Peasegood,ESFJ,6
Millicent Midgeon,ENTJ,2
Wilhelmina Pomfrey,INTJ,4
Marvolo Wood,ENFP,5
Catriona Rosier,ESFJ,3
Marcus Trelawney,INTJ,6
Angelina Hooch,ISFP,2
Hugo Smith,INTP,7
Kreacher Murray,ESTJ,4
Mundungus MacFarlan,INTJ,2
Pansy Thickey,ESFJ,4
Quentin Creevey,ENFP,6
Phyllida Jones,INFJ,4
Elfrida Peverell,ISFP,4
Augustus Lupin,ENFP,7
Stan Nott,ESTJ,5
Gladys Bragge,ISFP,3
Petunia Morgan,INFJ,3
Paracelsus MacFarlan,ISFP,2
Arabella Lovegood,ENTJ,5
Peter Marchbanks,ISTP,4
Adalbert Tonks,ESFJ,7
Aberforth Jorkins,INTJ,5
Bloody Baron Peakes,ESFP,5
Quintius Turpin,INFJ,6
Goodwin Grunnion,ENFP,2
Moaning Myrtle Timms,ISFJ,7
MykewÂ Crabbe,ESTP,4
Dudley Flamel,ESTJ,3
Ripper Trelawney,INTJ,5
Janus McGonagall,ENFJ,3
Barnabas the Barmy McGonagall,ESTJ,5
Ivan Rabnott,INTP,7
Jimmy Murray,INTP,7
Araminta Parkinson,ENTP,5
Troy Twycross,ESTJ,5
Prongs Prewett,INTP,5
Nagini Dippet,ENTJ,4
Dennis MacNair,ENTP,5
Beedle Dolohov,ESTP,2
Janus Zeller,ISFP,4
Bozo Ollivander,ENTP,5
Armando Rookwood,ENFJ,2
Catriona Peasegood,INFP,5
Demelza Diggory,ENTJ,4
Albus percival Wulfric Brian Skeeter,ENTJ,2
Alice Cattermole,INFJ,7
Amos Podmore,INFJ,7
Hedwig Diggory,ISTJ,6
Gladys Malfoy,ENTJ,4
James Kneen,ISTJ,2
Aunt Marge Gudgeon,ESTJ,4
Errol Dawlish,ISTP,7
Rose Parkinson,ENTJ,2
Hamish Thickey,ENTJ,2
Hengist of Woodcroft Prince,INTP,7
Regulus Gregorovitch,INFP,6
Hamish Malfoy,ENFP,4
MykewÂ Crockford,ENFP,4
Nymphadora Vane,INTP,6
Buckbeak Jones,ESFJ,4
Sirius Ogden,ESFJ,6
Barberus Murray,ISFJ,2
Moony Bell,INTJ,5
Kevin Pettigrew,ENTJ,2
Gabrielle Ollivander,ESTJ,3
Miranda Perks,ENTP,2
George Bagshot,ISFJ,7
George Smith,ENFJ,2
You-Know-Who Jones,INTP,4
Jean Flitwick,INFJ,6
Andrew Twycross,ENFP,4
Violet Flint,ESTJ,5
Severus Crabbe,INFJ,6
Fat Friar Hooch,ISTJ,6
Uric Diggory,INTP,5
Andrew Gaunt,INTP,5
Filius Bones,ENFJ,7
Terence Trimble,ESFJ,6
Jean Dawlish,INFP,4
The Grey Lady Johnson,INTP,3
Kreacher Edgecombe,ESTP,4
Vaisey Ollivander,ESTP,4
Marge Bagnold,ENFP,2
Nymphadora Longbottom,ENTP,3
Circe Lockhart,INTP,7
Garrick Cattermole,ESTJ,7
Bilius Nott,ESTP,6
Percy Volkov,ESFJ,3
Gabrielle Imago,INFJ,6
Lily Bulstrode,ESFJ,4
Gellert ,ISTJ,3
Quintius Trelawney,INTP,6
Oliver Polkiss,ENFP,5
Oblansk Thickey,ISTJ,3
Nearly Headless Nick Ravenclaw,ENTP,4
Yaxley Dawlish,ENTJ,5
Aurora Grubbly-Plank,ESTP,5
Rita Fletcher,ESTJ,7
Roger Vane,ENFP,6
Buckbeak Ogden,ESFJ,4
Regulus Turpin,ESFP,2
Xenophilius Clearwater,ENFJ,2
Barnabas the Barmy Abbott,ISTP,4
Celestina Keddle,ENFP,5
Scorpius Midgeon,ESFP,2
Zacharias Filch,ESTJ,6
Wilkie Ravenclaw,ENTP,3
Ted Crockford,ESFP,6
Patrick Helga,ISTJ,7
Rosmerta Mimsey-Porpington,ENTJ,4
Michael MacFarlan,INTP,7
Helena Ollivander,ENTJ,3
Angelina Hufflepuff,ENFP,7
Kennilworthy Delaney-Podmore,ENFJ,3
Dennis Clagg,ENFJ,6
Garrick Thickey,INFP,7
Winky Turpin,ENTJ,6
Nearly Headless Nick Slytherin,ESFP,5
Goodwin Snape,ENTJ,3
Beedle MacMillian,ESFP,6
Thomas Dursley,ISTJ,3
You-Know-Who Trimble,ENFJ,7
Rolanda Brown,INFP,7
Amelia Susan Doreen,ENTP,4
Dudley Umbridge,INTP,2
George Peverell,ENTJ,6
Merope Morgan,ESTJ,6
MykewÂ Keddle,ISTP,5
Rolanda Filch,ISFP,5
Zacharias Mimsey-Porpington,ISFP,7
Filius Creevey,ESFP,7
Fleur Bode,ESFJ,2
Errol Zabini,INTJ,2
Theodore Grubbly-Plank,INFJ,5
Padma Elphick,INTP,5
Filius McGonagall,INTP,3
Dolores Bryce,ISFP,2
Winky Polkiss,INFJ,5
Vaisey Riddle,ENFJ,2
Pius Thickey,ESFJ,7
Armando Trimble,ENFJ,7
Romilda ,ESFP,7
Firenze Twycross,INFJ,2
Cassandra Hagrid,ESFJ,5
Gwendolyn Lestrange,INFJ,3
Amycus Imago,ENFP,2
Avery Dumbledore,ESTP,6
Walden Trelawney,ENTJ,4
Pigwidgeon Slytherin,ENTP,2
Stubby Morgan,ISTP,6
Rose Umbridge,INTJ,6
Viktor Binns,ESTP,3
Armando Crouch,ESFP,6
Pansy Gregorovitch,INFJ,5
Errol Sprout,ISTP,2
Morgana Lockhart,INTP,2
Ivan Fudge,ENTP,4
Dedalus Robins,ESFP,2
Bogrod McClaggen,INTP,5
Magorian Zabini,ESFJ,3
Hannah Podmore,ISTJ,7
Fluffy Oswald,ISFP,7
Stan Keddle,ESFP,5
Aidan Goshawk,ISFP,3
Barberus Peasegood,INTJ,2
Mafalda Gudgeon,INFJ,7
Adalbert Dolohov,ISFP,2
Remus Rookwood,ISTP,7
Vernon Fortescue,ESTJ,2
Oblansk Wood,ISFJ,6
Sybill Warbeck,ISTJ,5
Hamish Dawlish,ESTP,5
Newton Timms,ENTJ,4
Fawkes Crouch,INFP,4
Troy Imago,ISFP,3
Avery Zabini,ISFJ,4
George Ollivander,ISTP,7
Percy Slughorn,INTP,3
Evan Johnson,ENTJ,4
Jugson Zograf,ESTJ,6
Wendy Filch,ESTJ,3
Dirk Ivanova,ESTP,5
Olympe McGonagall,ENTP,2
Buckbeak MacNair,ENTJ,6
Firenze Nott,ESFJ,4
Lee Higgs,INFJ,7
Ritchie Goshawk,ESFJ,5
Hermione Jigger,ESTP,2
Hermes Keddle,INTP,4
Hengist of Woodcroft Midgeon,INTJ,6
Bogrod Ollivander,ESTJ,3
Charity Diggory,ENTP,2
Percy Edgecombe,INFP,2
Gwendolyn Robins,ISFP,7
Agatha Midgeon,ISTP,4
Andrew Helga,ESTJ,7
Prongs Crockford,ESFP,4
Hamish Dippet,ENTP,4
Neville Twycross,INFJ,6
Firenze Bulstrode,ESFJ,2
Oliver Figg,ESTP,5
Ginny Quirrell,ISTP,2
Bilius Diggory,ISFP,7
Michael Edgecombe,ENFP,3
Edgar Malfoy,ENFJ,6
Barnabas the Barmy Jordan,ENTJ,4
Neville Rookwood,ESFJ,4
Augustus Clearwater,INTJ,3
Gladys MacFarlan,ENFJ,7
Travers Elphick,ENFJ,2
Barberus Dolohov,ISTP,6
Helga Carrow,ENFJ,4
Merope Vane,ESTJ,3
Barnabas the Barmy Mimsey-Porpington,ENTP,5
Cuthbert Cattermole,ESFJ,5
Hamish Volkov,INFP,5
Ignotus Parkinson,ENFP,2
Ptolemy Oswald,INTP,5
Catriona Vane,ENFP,7
Dedalus Grindelwald,ESTJ,4
Antonin Bell,ISTJ,2
Muriel Doge,ENTJ,2
Rowena Gryffindor,ENFJ,4
Arthur Gryffindor,ESTP,6
Florean Krum,ENTP,3
Gladys Pince,ESTP,4
Grawp Mundungus,ISTJ,7
John Corner,ISTP,7
Kingsley Bragge,ISTJ,5
Arabella Warbeck,ESFP,4
Horace Turpin,INTP,3
Septima Cattermole,ESFP,6
Bartemius Crouch Junior Volkov,ENTJ,4
MykewÂ Abbott,INTJ,7
Hepzibah Prang,ESFJ,2
Barnabas the Barmy Lestrange,INTP,5
Oliver Imago,ESTP,2
Pansy Dawlish,ISTP,7
Alice Zeller,ISTJ,6
Salazar Parkinson,ESFP,7
Pomona Volkov,ESFJ,7
Cormac Lestrange,ENFP,3
Alphard Delaney-Podmore,ISTJ,2
Ritchie Murray,ESTP,7
Quirinus Johnson,INFJ,4
Paracelsus Quirrell,ISTP,2
Hokey Slughorn,ISTP,5
Horace Podmore,ENTJ,3
Cho Whisp,ENFJ,3
Hedwig Switch,ESTJ,6
Moony Grunnion,ENFP,4
Bellatrix Dumbledore,INTJ,2
Victoire Black,ESFJ,2
Wormtail Elphick,ESFP,4
Mafalda Gregorovitch,INFP,5
Nymphadora Mimsey-Porpington,ENFJ,3
Winky Dursley,ENTP,2
Dennis Flitwick,ENTP,4
Uric Marchbanks,ISFJ,4
Griphook Peakes,ESFJ,3
Araminta Filch,INFJ,3
Alastor Prince,ENFJ,7
Piers Lupin,ENFP,4
Barnabas the Barmy Helga,ESTJ,2
Dean Trelawney,ESTJ,3
Lavender Bode,ENFJ,7
Nagini Mundungus,ISFJ,4
Clara Lynch,ESTJ,7
Victoire Vulchanov,ESTP,7
Moaning Myrtle Flamel,ENTJ,7
Augustus Ogden,ESFJ,5
Dirk Vane,ESTP,2
Peeves Morgan,INFP,2
Lucius Midgeon,INTP,3
Oblansk Gregorovitch,ESFJ,4
James Mimsey-Porpington,ENFP,3
Hepzibah Crouch,ENTJ,4
James Slinkhard,INFJ,6
Arthur Ravenclaw,ISFJ,3
Alberic Dumbledore,ESTP,3
Amycus Zabini,ENFP,4
Ginny Potter,ESTJ,5
Daisy Parkinson,ISFP,3
Snivellus Burbage,ISTJ,3
Madam Rosmerta Finnigan,ESTJ,5
Avery Smith,INTJ,3
Ted Creevey,INTP,6
Madam Rosmerta Doreen,ESTJ,7
Ronan Karkaroff,ENFP,6
Lisa Podmore,INTP,4
Hedwig Weasley,INFJ,6
Buckbeak Doreen,ESFJ,4
Petunia Sprout,ESTJ,5
Harry Turpin,ESFJ,2
Trevor Snape,ENTJ,5
Yaxley Nott,ENFJ,7
Filius Midgeon,ISFP,4
Elfrida Dippet,ENFP,2
Blaise Goshawk,ESFP,7
Charlie Clearwater,ENFJ,4
Hannah Helga,ESFJ,4
Florean Malfoy,ESFJ,2
Bozo Smith,INTP,7
Michael Wood,ESTP,5
Jimmy Oswald,ISFJ,2
Marvolo Bell,ISFJ,3
Bloody Baron Binns,INFP,2
Piers Binns,ENTP,7
Ted Malfoy,ESFJ,2
Rita Clagg,ISTP,4
Fred McGonagall,ISFP,2
Sirius Quirke,ISFJ,3
Ronan Figg,ENTJ,5
Adalbert Volkov,INFJ,2
Alicia Pomfrey,ISFJ,3
Augusta Whisp,ENFJ,6
Moran Smith,ESFP,7
Pigwidgeon Corner,INFJ,5
Rose Grindelwald,ISTJ,3
Cassandra Rosier,ESFJ,3
Gwenog Mostafa,ENFJ,7
Bob Crouch,INFJ,6
Trevor Moody,ISFJ,5
Ludo Oswald,ISTJ,6
Arabella Jorkins,INTJ,2
Piers Corner,INFP,3
Adalbert Bryce,ESTJ,4
Trevor Gaunt,INTP,7
Elfrida Dursley,ISFP,4
Cho McLaggen,ESFJ,6
Gwendolyn Vector,ENFP,7
Edgar McGonagall,ESTJ,3
Theodore Doge,ISTJ,4
Mundungus Vulchanov,ESTJ,7
Nicolas Finch-Fletchley,INTP,3
Avery MacNair,ISFJ,5
Nagini Bragge,ESTP,6
Lisa Vane,ENTP,7
Bozo Bones,ISFP,6
Barberus Pince,INTJ,2
Petunia Helga,ENTJ,7
Rita Keddle,ENTJ,5
Remus Davies,ENTJ,7
Araminta Prang,ESTP,6
Fleur Trimble,INFP,7
Dennis Oswald,ENFJ,5
Bill Finch-Fletchley,ENFJ,7
Amycus Bryce,ENTJ,6
Barnabas the Barmy Diggory,ENTJ,3
Blaise Peakes,ESFJ,3
Orla Finch-Fletchley,INTJ,3
Ivan Coote,ESTJ,2
Stan Filch,ESTP,7
Hamish Warrington,ESTJ,7
Ludo Fletcher,INTJ,3
Aragog Thickey,ISTJ,5
Lily Davies,ESTJ,3
Andromeda Bagnold,ESTP,2
Karkus Slinkhard,ISTJ,2
Pomona Peverell,ISTJ,2
Cho Gudgeon,ISTJ,4
Hannah Bones,INTP,2
Rosmerta Creevey,ESFJ,4
Quirinus Davies,ISTP,5
Mundungus Dawlish,INTP,5
Dirk Slinkhard,ISFP,5
Cuthbert Zeller,ISTP,4
Gilderoy Twycross,INFJ,4
Peeves MacNair,INTJ,5
Pigwidgeon Thicknesse,ESFP,3
Angelina Zabini,ESTJ,7
Quigley ,INFP,3
Lord Voldemort Zeller,ENTP,3
Beedle Doreen,INTP,5
Gabrielle Bell,ISTP,3
Hermes Vector,ESFP,4
Hepzibah Coote,INTJ,2
Dudley Weasley,ESTP,6
Romilda Patil,ESTP,6
Oliver Kettleburn,INFP,3
Modesty Twycross,ENFJ,4
Oblansk McClaggen,ENTJ,7
Sturgis Brown,INTP,6
Ripper Turpin,ISFP,2
Lisa Peakes,ESTP,2
Victoire Turpin,ENFP,6
Justin Oswald,INTP,7
Nagini Crockford,ESFJ,2
Scabbers Goldstein,INFP,2
Madam Poppy Dolohov,ISTJ,5
Firenze Ogden,ENTJ,4
Doris Finnigan,INFJ,2
Bilius Gregorovitch,INFJ,5
Buckbeak Filch,ESFP,6
Peeves Mumps,ESFJ,6
Dennis Dippet,INTJ,5
Draco McLaggen,ENFP,3
Hedwig Prewett,ENTJ,4
Travers Lockhart,INTP,2
Aragog Skeeter,ENTP,3
Catriona MacFarlan,INFJ,7
You-Know-Who Bones,ESFJ,4
Theodore Coote,ESFP,2
Draco Bones,ENFJ,6
Miranda Ravenclaw,ISTP,3
Dirk Podmore,ENTP,6
Lucius Volkov,INFP,4
Godric Podmore,ESFJ,3
Hedwig Delaney-Podmore,ISFJ,6
Bathilda Peakes,ESFP,4
Orla Slinkhard,ESFP,2
Merlin Malfoy,ENFP,3
Eunice Finnigan,INTP,3
Cuthbert Bagshot,ESTJ,4
Pansy Kettleburn,ISFP,2
Quigley Murray,INFP,2
Igor Polkiss,ISTJ,2
Marge McClaggen,ISFJ,3
Modesty Zabini,ESTJ,6
Amycus Higgs,INTP,7
Helga Abbott,ISTJ,7
Charlie Quirrell,ENTJ,4
Nicolas Kneen,ESTP,7
Modesty Gregorovitch,ESTP,5
Elphias Moody,INTJ,5
Wilhelmina Timms,ISFP,4
Patrick Granger,ISFJ,2
Ripper Figg,ESFJ,2
Petunia Meliflua,ISFJ,4
Armando Granger,ISTP,5
Beedle Elphick,ISFP,2
Dolores McClaggen,ENFP,2
Regulus Pennifold,INTP,6
Golgomath Cattermole,ISFP,2
Harry Davies,ISTP,4
Petunia Skeeter,INFP,2
Parvati Grunnion,ENTJ,6
Hassan Umbridge,ENTP,6
Justin Snape,INTP,4
Grawp Flamel,ISTJ,6
Thomas Mundungus,ESFP,7
Bloody Baron Millicent,INFP,6
Patrick Rookwood,INTJ,7
Aberforth Dedalus,ISFJ,7
Beedle Mostafa,ENFP,6
Piers Goshawk,ISTP,7
Sybill Hooch,ISTP,3
Gregory the Smarmy Gregorovitch,ENTJ,6
Charity Gregorovitch,ENTP,5
Modesty Rabnott,ENTP,3
Augusta Karkaroff,ISFP,6
Phyllida Shacklebolt,INTJ,6
Rubeus Hooch,ESTJ,2
Wilfred Derwent,ESFJ,4
Ted Peasegood,ENFP,7
